hidden_dim,num_layers,learning_rate,timesteps,epochs,batch_size,iteration,MAPE,R²
10,1,0.1,10,150,4,3,0.37316925134925627,-2.116410179949106
10,1,0.1,10,150,8,1,0.35144119953239134,-2.054921045136367
10,1,0.1,10,150,8,2,0.33616777380731866,-1.8884139201328791
10,1,0.1,10,150,8,3,0.3023938564353504,-1.5156785438713967
10,1,0.1,10,150,16,1,0.26802967564158375,-1.0817134084881106
10,1,0.1,10,150,16,2,0.3180063077546324,-1.6551277534665996
10,1,0.1,10,150,16,3,0.3104709774700471,-1.64985032447543
10,2,0.001,1,50,4,1,0.1630009294475989,0.1806627405186968
10,2,0.001,1,50,4,2,0.16192821949166358,0.1897177910482768
10,2,0.001,1,50,4,3,0.16831980260582322,0.17523831028304826
10,2,0.001,1,50,8,1,0.16184909786673746,0.21934753851261113
10,2,0.001,1,50,8,2,0.16466555562040824,0.17571736414519523
10,2,0.001,1,50,8,3,0.1798300490789032,0.05704147993489839
10,2,0.001,1,50,16,1,0.17886226802576377,0.06608865956050325
10,2,0.001,1,50,16,2,0.18054127840143203,0.031081347788579072
10,2,0.001,1,50,16,3,0.17237714951208088,0.11180135611244513
10,2,0.001,1,100,4,1,0.1578680781713551,0.2793262045083744
10,2,0.001,1,100,4,2,0.1738746710393185,0.1869146331339152
10,2,0.001,1,100,4,3,0.1568113458157992,0.26299566260851504
10,2,0.001,1,100,8,1,0.15518363490946377,0.2448276558569351
10,2,0.001,1,100,8,2,0.15842889506091345,0.27878073431981576
10,2,0.001,1,100,8,3,0.15286242593763102,0.3240829764999482
10,2,0.001,1,100,16,1,0.16538891832020017,0.1360735153713597
10,2,0.001,1,100,16,2,0.16560213405033308,0.23823755883313924
10,2,0.001,1,100,16,3,0.16868453874767014,0.2243632525594762
10,2,0.001,1,150,4,1,0.16307350221543984,0.18431307391006058
10,2,0.001,1,150,4,2,0.16932245863105924,0.2288571746890563
10,2,0.001,1,150,4,3,0.18734251054618073,-0.039297215395469376
10,2,0.001,1,150,8,1,0.1738426620849124,0.07993219671576923
10,2,0.001,1,150,8,2,0.14487767866225001,0.38556108763502517
10,2,0.001,1,150,8,3,0.16949671464319088,0.14419158844643287
10,2,0.001,1,150,16,1,0.14377236111682828,0.34841752335290377
10,2,0.001,1,150,16,2,0.16593510225806576,0.2514913371267432
10,2,0.001,1,150,16,3,0.13906192487186933,0.4100580822262193
10,2,0.001,5,50,4,1,0.18590121949917499,-0.034850374948866225
10,2,0.001,5,50,4,2,0.18539114228213444,0.03835343042242678
10,2,0.001,5,50,4,3,0.18745633876191986,-0.036687469402038264
10,2,0.001,5,50,8,1,0.15763530712445378,0.24468732834428075
10,2,0.001,5,50,8,2,0.18265435630568438,0.027687986294515854
10,2,0.001,5,50,8,3,0.21002073541041696,-0.24981113622922235
10,2,0.001,5,50,16,1,0.1749725700187887,0.1659973979303333
10,2,0.001,5,50,16,2,0.19140934581524985,-0.038545030833099014
10,2,0.001,5,50,16,3,0.17155666733818592,0.11543265320456897
10,2,0.001,5,100,4,1,0.18730095715568795,-0.08871620421596083
